,Income,Complain,Response,Age,FamilySize,MntWines_transformed,MntFruits_transformed,MntMeatProducts_transformed,MntFishProducts_transformed,MntSweetProducts_transformed,MntGoldProds_transformed,NumDealsPurchases_transformed,NumWebPurchases_transformed,NumCatalogPurchases_transformed,NumStorePurchases_transformed,NumWebVisitsMonth_transformed,Customer_Since_Days,Education_Ordinal,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,campaign
10,50866.40697674418,0,0,42.0,3,2.23606797749979,1.791759469228055,1.9459101490553132,0.0,1.0986122886681096,0.7211439965304158,0.5882451831640778,1.0,0.0,1.0986122886681096,7,4372,3,1,0,0,0,0
11,7500.0,0,0,49.0,2,2.449489742783178,2.833213344056216,2.4849066497880004,2.4849066497880004,0.6931471805599453,3.3418078303211853,0.5882451831640778,1.4142135623730951,0.0,1.3862943611198906,8,4739,1,1,0,0,0,0
12,63033.0,0,0,66.0,1,13.92838827718412,4.127134385045092,6.175867270105761,5.420534999272286,4.727387818712341,4.19937394532536,0.5882451831640778,1.7320508075688772,1.6094379124341003,2.1972245773362196,2,4372,3,0,0,0,0,0
13,59354.0,0,0,73.0,3,15.264337522473747,1.0986122886681096,3.9889840465642745,1.3862943611198906,1.791759469228055,3.170388484650251,1.0079085503151255,2.449489742783178,0.6931471805599453,1.791759469228055,6,4372,4,0,0,0,0,0
14,17323.0,0,0,38.0,2,1.7320508075688772,2.70805020110221,2.8903717578961645,1.9459101490553132,0.6931471805599453,1.9869675793853157,0.5882451831640778,1.0,0.0,1.3862943611198906,8,4773,3,1,0,0,0,0
15,82800.0,0,1,79.0,1,31.71750305430741,3.1354942159291497,4.7535901911063645,4.0943445622221,4.23410650459726,4.7953935443868545,0.5882451831640778,2.6457513110645907,1.9459101490553132,2.5649493574615367,3,4728,5,0,1,0,0,3
16,41850.0,0,0,45.0,4,7.280109889280518,1.791759469228055,2.995732273553991,1.0986122886681096,2.639057329615259,1.7658223073046104,1.0079085503151255,1.7320508075688772,0.0,1.3862943611198906,8,4698,3,1,0,0,0,0
17,37760.0,0,0,79.0,2,9.16515138991168,1.791759469228055,3.6635616461296463,5.017279836814924,2.5649493574615367,4.101265344815486,0.8507320179995681,2.0,0.6931471805599453,1.9459101490553132,7,4813,3,0,0,1,0,0
18,76995.0,0,0,76.0,3,31.811947441173732,4.394449154672439,6.212606095751519,0.0,2.833213344056216,7.043943910409955,0.8507320179995681,3.3166247903554,1.6094379124341003,2.302585092994046,5,4604,4,1,0,0,0,1
19,33812.0,0,0,40.0,2,2.0,2.8903717578961645,2.995732273553991,3.4339872044851463,3.2188758248682006,4.581260587876599,0.8507320179995681,1.4142135623730951,0.6931471805599453,1.3862943611198906,6,4749,2,0,1,0,0,0
20,37040.0,0,0,43.0,2,9.273618495495704,1.0986122886681096,4.304065093204169,4.248495242049359,3.6635616461296463,4.89331211613905,0.5882451831640778,2.0,1.0986122886681096,1.791759469228055,8,4836,3,1,0,0,0,0
21,2447.0,0,0,46.0,3,1.0,0.6931471805599453,7.453561871643373,0.6931471805599453,0.6931471805599453,0.7211439965304158,1.5208957066835742,0.0,3.367295829986474,0.0,1,4685,3,1,0,0,0,0
22,58607.0,0,0,76.0,3,29.444863728670914,0.0,4.465908118654584,0.0,0.0,3.5680536426006797,1.0079085503151255,1.4142135623730951,1.3862943611198906,2.302585092994046,8,4699,5,1,0,0,0,1
23,65324.0,0,0,71.0,3,19.595917942265423,0.0,4.634728988229636,3.091042453358316,3.4965075614664802,1.9869675793853157,1.0079085503151255,2.449489742783178,1.0986122886681096,2.302585092994046,4,4315,5,1,0,0,0,0
24,40689.0,0,0,74.0,3,16.431676725154983,1.3862943611198906,3.332204510175204,3.6888794541139363,1.9459101490553132,6.049033078735693,1.3073029980201587,2.6457513110645907,0.6931471805599453,1.791759469228055,8,4614,3,0,0,1,0,0
25,18589.0,0,0,56.0,1,2.449489742783178,1.6094379124341003,3.258096538021482,2.772588722239781,2.5649493574615367,3.076934130472533,0.8507320179995681,1.4142135623730951,0.6931471805599453,1.3862943611198906,7,4689,3,0,1,0,0,0
26,53359.0,0,0,49.0,4,13.152946437965905,1.6094379124341003,3.4339872044851463,1.3862943611198906,1.9459101490553132,4.655627648395383,1.1155245851841542,2.23606797749979,0.6931471805599453,1.6094379124341003,7,4544,3,1,0,0,0,0
27,51252.76518218624,0,0,39.0,2,2.23606797749979,0.6931471805599453,1.3862943611198906,1.3862943611198906,5.575949103146316,8.390616666221279,0.0,5.196152422706632,0.0,0.0,1,4640,3,0,1,0,0,0
28,38360.0,0,0,36.0,3,6.0,1.0986122886681096,3.7612001156935624,3.044522437723423,3.091042453358316,2.755958452311349,0.8507320179995681,1.4142135623730951,0.6931471805599453,1.6094379124341003,3,4540,3,1,0,0,0,0
29,84618.0,0,0,60.0,2,26.153393661244042,4.61512051684126,6.687108607866515,3.091042453358316,4.204692619390966,0.0,0.5882451831640778,2.449489742783178,2.302585092994046,2.3978952727983707,2,4365,5,1,0,0,0,1
30,10979.0,0,0,36.0,1,2.8284271247461903,1.6094379124341003,2.3978952727983707,1.0986122886681096,1.0986122886681096,1.7658223073046104,0.8507320179995681,1.7320508075688772,0.0,1.3862943611198906,5,4184,4,0,0,0,0,0
31,38620.0,0,0,62.0,2,10.583005244258363,2.8903717578961645,3.8066624897703196,3.5553480614894135,3.1354942159291497,5.8723895174726595,0.5882451831640778,1.4142135623730951,1.791759469228055,1.3862943611198906,3,4560,4,0,0,1,0,0
32,40548.0,0,0,55.0,3,10.488088481701515,0.0,1.791759469228055,1.0986122886681096,0.0,1.5013172182894283,0.8507320179995681,1.4142135623730951,0.6931471805599453,1.6094379124341003,5,4773,3,0,0,1,0,1
33,46610.0,0,1,73.0,3,9.797958971132712,2.5649493574615367,4.574710978503383,3.5263605246161616,3.1354942159291497,4.726919077388478,1.2572056880282088,2.0,0.6931471805599453,1.9459101490553132,6,4754,5,0,0,0,0,1
34,68657.0,0,0,79.0,2,21.95449840010015,3.5553480614894135,6.156978985585555,4.787491742782046,4.23410650459726,3.765984937523256,0.5882451831640778,1.7320508075688772,1.791759469228055,2.302585092994046,7,4640,4,1,0,0,0,0
35,49389.0,0,0,74.0,3,6.324555320336759,0.0,2.995732273553991,1.0986122886681096,0.6931471805599453,1.5013172182894283,0.5882451831640778,1.4142135623730951,0.0,1.3862943611198906,7,4450,4,0,1,0,0,0
36,67353.0,0,0,55.0,3,26.49528259898354,2.8903717578961645,5.0238805208462765,0.0,2.1972245773362196,4.422065820686076,1.1951707873764992,2.23606797749979,1.9459101490553132,2.5649493574615367,2,4326,5,1,0,0,0,0
37,23718.0,0,0,49.0,3,2.449489742783178,1.3862943611198906,2.70805020110221,2.772588722239781,2.0794415416798357,4.463281381508256,1.0079085503151255,1.7320508075688772,0.6931471805599453,1.0986122886681096,7,4446,2,1,0,0,0,0
38,42429.0,0,0,52.0,2,7.416198487095663,0.0,1.9459101490553132,1.0986122886681096,0.0,1.7658223073046104,0.8507320179995681,1.0,0.6931471805599453,1.3862943611198906,5,4284,3,0,0,0,1,0
39,48948.0,0,1,82.0,1,20.904544960366874,2.1972245773362196,5.332718793265369,5.081404364984463,3.912023005428146,4.691640835735929,0.8507320179995681,2.6457513110645907,2.3978952727983707,1.791759469228055,6,4659,5,0,0,0,0,2
40,80011.0,0,0,45.0,3,20.518284528683193,4.343805421853684,6.285998094508865,4.418840607796598,5.187385805840755,6.098970927591103,0.8507320179995681,2.8284271247461903,1.9459101490553132,1.791759469228055,4,4572,3,1,0,0,0,0
41,20559.0,0,0,40.0,3,3.605551275463989,0.6931471805599453,3.4011973816621555,1.3862943611198906,0.0,2.3453515011487256,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,8,4620,4,1,0,0,0,0
42,21994.0,0,0,68.0,3,3.0,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.5013172182894283,0.5882451831640778,0.0,0.0,1.3862943611198906,5,4698,3,0,0,1,0,0
43,53134.67010309279,0,0,66.0,1,9.0,2.4849066497880004,3.9318256327243257,1.3862943611198906,1.0986122886681096,4.581260587876599,0.5882451831640778,1.0,1.3862943611198906,1.6094379124341003,2,4382,5,0,1,0,0,0
44,7500.0,0,0,50.0,3,1.7320508075688772,0.6931471805599453,2.3978952727983707,1.3862943611198906,1.0986122886681096,2.9773630303890175,1.0079085503151255,1.4142135623730951,0.0,1.3862943611198906,5,4416,4,1,0,0,0,0
45,79941.0,0,0,49.0,1,11.090536506409418,5.10594547390058,5.58724865840025,5.429345628954441,3.4339872044851463,7.0235075803630735,0.5882451831640778,1.4142135623730951,1.6094379124341003,2.302585092994046,1,4147,3,0,1,0,0,0
46,7500.0,0,1,29.0,2,1.7320508075688772,2.9444389791664403,2.70805020110221,2.772588722239781,3.1354942159291497,4.955678937316531,1.0079085503151255,1.7320508075688772,0.6931471805599453,1.3862943611198906,9,4743,2,1,0,0,0,1
47,41728.0,0,0,57.0,3,3.605551275463989,1.9459101490553132,2.772588722239781,1.3862943611198906,1.791759469228055,3.076934130472533,0.5882451831640778,1.4142135623730951,0.0,1.0986122886681096,10,4547,3,0,0,1,0,0
48,51252.76518218624,0,0,74.0,4,6.928203230275509,1.791759469228055,3.8918202981106265,1.9459101490553132,2.3978952727983707,2.3453515011487256,1.0079085503151255,1.4142135623730951,0.6931471805599453,1.6094379124341003,6,4325,3,0,1,0,0,0
49,72550.0,0,0,71.0,4,28.74021572639983,3.9318256327243257,5.762051382780177,3.9318256327243257,3.6635616461296463,4.54283261840023,1.3840779701663972,2.23606797749979,1.0986122886681096,2.5649493574615367,8,4744,5,1,0,0,0,0
50,65486.0,0,0,68.0,2,15.652475842498529,2.995732273553991,4.836281906951478,3.6375861597263857,4.219507705176107,3.170388484650251,0.5882451831640778,2.0,1.0986122886681096,2.3978952727983707,2,4194,3,0,0,0,1,0
51,79143.0,0,0,61.0,2,25.495097567963924,3.6375861597263857,6.660575149839686,3.332204510175204,5.123963979403259,4.292023538211421,0.5882451831640778,2.449489742783178,2.302585092994046,2.639057329615259,3,4833,4,1,0,0,0,0
52,35790.0,0,0,48.0,2,3.4641016151377544,1.9459101490553132,3.044522437723423,3.4339872044851463,0.6931471805599453,1.5013172182894283,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,7,4689,3,0,1,0,0,0
53,82582.0,0,1,48.0,1,22.58317958127243,4.795790545596741,6.311734809152915,5.056245805348308,3.713572066704308,7.616929070189256,0.5882451831640778,2.0,2.302585092994046,2.0794415416798357,1,4168,3,0,0,0,0,3
54,66373.0,0,0,47.0,4,18.110770276274835,2.302585092994046,4.8283137373023015,2.5649493574615367,3.2188758248682006,6.21065669721041,1.3073029980201587,2.0,1.0986122886681096,2.3978952727983707,3,4528,3,1,0,0,0,0
55,82384.0,0,1,70.0,2,31.368774282716245,3.9512437185814275,6.07073772800249,5.198497031265826,4.795790545596741,7.181524909928204,0.5882451831640778,1.7320508075688772,2.3978952727983707,2.639057329615259,1,4733,4,0,0,1,0,2
56,70287.0,0,1,59.0,1,17.175564037317667,3.58351893845611,6.180016653652572,4.804021044733257,4.795790545596741,4.618846147019678,0.5882451831640778,2.23606797749979,1.791759469228055,2.3978952727983707,3,4599,3,0,0,0,0,1
57,27938.0,0,0,37.0,2,3.605551275463989,0.0,2.1972245773362196,1.0986122886681096,0.6931471805599453,1.9869675793853157,0.5882451831640778,1.0,0.0,1.6094379124341003,3,4208,3,0,1,0,0,0
58,51252.76518218624,0,0,43.0,2,3.3166247903554,1.3862943611198906,3.1354942159291497,1.0986122886681096,1.0986122886681096,2.1775470687748153,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,6,4523,3,0,1,0,0,0
59,55954.0,0,0,57.0,3,21.142374511865974,0.0,3.367295829986474,0.0,0.0,4.726919077388478,1.0079085503151255,2.8284271247461903,1.0986122886681096,1.9459101490553132,7,4264,5,1,0,0,0,0
60,75777.0,0,1,43.0,1,26.68332812825267,3.295836866004329,6.289715570908998,4.248495242049359,2.639057329615259,5.697845884600377,0.5882451831640778,1.7320508075688772,1.9459101490553132,2.4849066497880004,1,4506,4,0,1,0,0,3
61,66653.0,0,0,50.0,4,21.2602916254693,2.9444389791664403,4.634728988229636,2.833213344056216,2.9444389791664403,2.1775470687748153,1.1155245851841542,2.0,1.0986122886681096,2.5649493574615367,3,4806,3,0,0,1,0,0
62,61823.0,0,0,73.0,2,22.869193252058544,2.0794415416798357,4.90527477843843,3.6375861597263857,2.70805020110221,6.971496267359739,1.1155245851841542,2.8284271247461903,1.0986122886681096,2.3978952727983707,7,4642,3,0,1,0,0,0
63,67680.0,0,0,74.0,2,23.366642891095847,0.0,3.8918202981106265,0.0,1.9459101490553132,2.1775470687748153,0.5882451831640778,2.6457513110645907,1.3862943611198906,2.1972245773362196,5,4529,5,0,0,0,1,0
64,70666.0,0,0,77.0,2,19.949937343260004,3.713572066704308,5.908082938168931,4.787491742782046,4.812184355372417,4.19937394532536,0.5882451831640778,2.6457513110645907,1.6094379124341003,1.6094379124341003,4,4351,3,0,0,1,0,0
65,25721.0,0,1,54.0,3,1.0,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.9459101490553132,3.2584741907940002,0.5882451831640778,1.0,0.6931471805599453,1.0986122886681096,7,4550,3,1,0,0,0,1
66,32474.0,0,0,58.0,4,3.1622776601683795,0.0,0.6931471805599453,0.0,0.0,0.0,0.5882451831640778,1.0,0.0,1.0986122886681096,7,4195,3,0,0,1,0,0
67,88194.0,0,1,46.0,2,26.229754097208,2.70805020110221,5.736572297479192,5.308267697401205,3.2188758248682006,4.54283261840023,0.5882451831640778,3.3166247903554,2.3978952727983707,2.3978952727983707,5,4248,2,0,1,0,0,3
68,69096.0,0,0,67.0,3,15.716233645501712,3.912023005428146,5.075173815233827,2.0794415416798357,4.418840607796598,6.21065669721041,0.5882451831640778,2.23606797749979,1.0986122886681096,2.3978952727983707,4,4421,3,0,0,1,0,0
69,74854.0,0,0,55.0,5,29.257477676655586,4.0943445622221,6.1903154058531475,4.07753744390572,3.4011973816621555,5.549767172736039,1.3073029980201587,1.4142135623730951,1.791759469228055,1.791759469228055,5,4593,3,0,0,1,0,0
70,66991.0,0,0,71.0,2,22.271057451320086,3.6109179126442243,6.133398042996649,5.247024072160486,4.110873864173311,2.9773630303890175,1.0079085503151255,2.0,2.1972245773362196,1.9459101490553132,3,4802,4,1,0,0,0,0
71,46201.1,0,0,52.0,3,5.0,1.3862943611198906,3.784189633918261,2.8903717578961645,1.6094379124341003,3.4209038206936118,1.0079085503151255,1.7320508075688772,0.0,1.3862943611198906,8,4799,2,1,0,0,0,0
72,65031.0,0,0,66.0,3,16.06237840420901,4.68213122712422,5.676753802268282,4.442651256490317,3.6375861597263857,5.815999181399177,1.1155245851841542,3.1622776601683795,1.3862943611198906,2.639057329615259,7,4615,3,1,0,0,0,0
73,60631.0,0,0,50.0,4,23.769728648009426,1.9459101490553132,4.189654742026425,0.0,1.9459101490553132,3.5680536426006797,1.1951707873764992,3.0,1.0986122886681096,2.1972245773362196,7,4596,5,1,0,0,0,1
74,28332.0,0,0,73.0,2,3.7416573867739413,2.3978952727983707,2.639057329615259,1.6094379124341003,2.772588722239781,2.631507648133894,0.5882451831640778,1.4142135623730951,0.6931471805599453,1.6094379124341003,2,4206,3,1,0,0,0,0
75,40246.0,0,0,48.0,2,1.4142135623730951,0.6931471805599453,1.9459101490553132,1.0986122886681096,0.6931471805599453,0.7211439965304158,0.5882451831640778,1.0,0.0,1.0986122886681096,6,4703,3,0,0,0,0,0
76,75251.0,0,1,53.0,2,26.851443164195103,4.718498871295094,6.8308742346461795,4.584967478670572,2.9444389791664403,3.4961959764758483,0.5882451831640778,2.6457513110645907,1.9459101490553132,1.791759469228055,5,4817,4,1,0,0,0,1
77,75825.0,0,1,49.0,1,32.12475680841802,4.663439094112067,6.659293919683638,4.927253685157205,4.663439094112067,4.98605325194812,0.0,2.23606797749979,2.1972245773362196,2.302585092994046,4,4771,3,0,1,0,0,2
78,26326.0,1,0,49.0,2,1.0,0.0,1.791759469228055,0.0,1.3862943611198906,2.631507648133894,0.5882451831640778,0.0,0.0,1.3862943611198906,3,4444,2,0,0,1,0,0
79,56046.0,0,1,60.0,2,24.020824298928627,0.0,4.174387269895637,0.0,0.0,4.98605325194812,0.8507320179995681,3.1622776601683795,0.6931471805599453,2.1972245773362196,8,4689,3,0,0,1,0,2
80,29760.0,0,0,40.0,2,8.0,1.6094379124341003,4.23410650459726,2.0794415416798357,1.791759469228055,3.4209038206936118,1.1155245851841542,1.7320508075688772,0.6931471805599453,1.6094379124341003,8,4815,3,0,1,0,0,0
81,26304.0,0,0,56.0,3,2.0,0.6931471805599453,1.791759469228055,1.0986122886681096,0.0,1.7658223073046104,0.5882451831640778,1.0,0.0,1.0986122886681096,7,4517,3,1,0,0,0,0
82,23559.0,0,0,52.0,3,5.0,1.791759469228055,2.995732273553991,2.0794415416798357,0.0,3.826884322778837,1.0079085503151255,1.7320508075688772,0.0,1.3862943611198906,7,4507,2,1,0,0,0,0
83,38620.0,0,0,62.0,2,10.583005244258363,2.8903717578961645,3.8066624897703196,3.5553480614894135,3.1354942159291497,5.8723895174726595,0.5882451831640778,1.4142135623730951,1.791759469228055,1.3862943611198906,3,4560,4,0,0,1,0,0
84,81361.0,0,0,38.0,1,12.767145334803704,3.1780538303479458,6.052089168924417,3.332204510175204,4.189654742026425,5.614687759830611,0.5882451831640778,1.7320508075688772,2.3978952727983707,2.639057329615259,1,4270,3,0,0,0,0,0
85,29440.0,0,0,65.0,4,4.123105625617661,2.1972245773362196,2.70805020110221,2.3978952727983707,1.6094379124341003,1.5013172182894283,0.8507320179995681,1.0,0.0,1.6094379124341003,7,4468,3,1,0,0,0,0
86,36138.0,0,0,55.0,4,11.40175425099138,0.0,2.833213344056216,0.0,0.0,1.9869675793853157,1.1951707873764992,1.7320508075688772,0.6931471805599453,1.6094379124341003,7,4494,4,1,0,0,0,1
87,50388.0,0,1,68.0,2,17.08800749063506,1.9459101490553132,3.6375861597263857,0.0,1.3862943611198906,4.379822542311247,1.1155245851841542,2.449489742783178,0.6931471805599453,1.9459101490553132,7,4178,3,0,1,0,0,3
88,79593.0,0,0,52.0,2,18.708286933869708,4.110873864173311,6.343880434126331,4.709530201312334,4.897839799950911,6.701214132770835,0.5882451831640778,2.23606797749979,1.9459101490553132,2.0794415416798357,2,4194,3,1,0,0,0,1
89,54178.0,0,0,58.0,3,11.61895003862225,2.302585092994046,3.6888794541139363,1.6094379124341003,0.0,2.3453515011487256,0.5882451831640778,1.4142135623730951,1.0986122886681096,1.791759469228055,2,4305,3,0,0,1,0,0
90,58036.927083333336,0,0,68.0,5,15.165750888103101,3.7612001156935624,5.262690188904886,3.912023005428146,3.6375861597263857,5.045279580465708,1.4642936869199839,2.6457513110645907,1.0986122886681096,2.1972245773362196,9,4733,5,1,0,0,0,0
91,51252.76518218624,0,0,68.0,3,2.6457513110645907,0.0,2.1972245773362196,1.0986122886681096,0.0,0.7211439965304158,0.5882451831640778,1.0,0.0,1.0986122886681096,7,4179,3,0,1,0,0,0
92,52109.009803921566,0,0,52.0,2,21.095023109728988,3.6375861597263857,5.886104031450156,4.59511985013459,3.367295829986474,3.4961959764758483,0.5882451831640778,1.4142135623730951,1.6094379124341003,2.1972245773362196,1,4364,4,0,0,1,0,0
93,42394.0,0,0,53.0,2,3.872983346207417,1.0986122886681096,2.3978952727983707,0.0,0.6931471805599453,1.7658223073046104,0.5882451831640778,1.0,0.0,1.3862943611198906,7,4244,4,0,1,0,0,0
94,23626.0,0,0,55.0,3,5.196152422706632,1.0986122886681096,2.70805020110221,0.0,0.0,0.0,1.0079085503151255,1.7320508075688772,0.6931471805599453,1.3862943611198906,5,4182,5,1,0,0,0,0
95,30096.0,0,0,42.0,3,2.23606797749979,1.3862943611198906,2.4849066497880004,2.5649493574615367,1.791759469228055,2.631507648133894,0.5882451831640778,1.4142135623730951,0.0,1.3862943611198906,6,4184,3,1,0,0,0,0
96,47916.0,0,0,65.0,2,22.47220505424423,0.0,3.295836866004329,0.0,0.0,5.593300619576598,1.1951707873764992,2.6457513110645907,1.6094379124341003,1.9459101490553132,6,4730,3,0,0,0,1,1
97,51813.0,0,0,53.0,3,7.14142842854285,1.0986122886681096,2.0794415416798357,0.0,0.6931471805599453,1.1700492300726517,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,7,4590,3,0,0,0,0,0
98,78497.0,0,0,74.0,2,14.38749456993816,3.295836866004329,6.104793232414985,4.330733340286331,0.0,7.47344322693677,0.5882451831640778,2.23606797749979,2.0794415416798357,2.5649493574615367,2,4356,2,1,0,0,0,1
99,50150.0,0,0,42.0,2,11.61895003862225,3.8501476017100584,4.532599493153256,4.189654742026425,4.127134385045092,2.870754761367957,0.8507320179995681,2.23606797749979,1.0986122886681096,2.0794415416798357,5,4520,5,1,0,0,0,0
100,47823.0,0,0,65.0,2,7.280109889280518,0.6931471805599453,1.791759469228055,1.0986122886681096,0.6931471805599453,2.755958452311349,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,8,4487,2,0,1,0,0,0
101,34554.0,0,0,66.0,2,6.4031242374328485,0.6931471805599453,1.9459101490553132,1.0986122886681096,0.0,1.9869675793853157,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,6,4237,5,0,1,0,0,0
102,85693.0,0,0,46.0,3,19.6468827043885,5.153291594497779,5.214935757608986,5.225746673713202,4.890349128221754,6.241408852518385,0.8507320179995681,3.0,1.791759469228055,2.4849066497880004,5,4581,3,0,0,1,0,0
103,65846.0,0,0,80.0,2,23.706539182259394,4.406719247264253,5.6240175061873385,4.394449154672439,3.713572066704308,5.718065688545858,0.5882451831640778,2.449489742783178,1.3862943611198906,1.9459101490553132,4,4554,5,1,0,0,0,0
104,87195.0,0,1,66.0,2,14.730919862656235,4.343805421853684,6.53813982376767,3.9318256327243257,3.295836866004329,4.54283261840023,0.5882451831640778,1.7320508075688772,2.4849066497880004,1.791759469228055,1,4198,3,1,0,0,0,1
105,24594.0,0,0,46.0,3,1.0,1.3862943611198906,1.9459101490553132,2.3978952727983707,0.0,2.631507648133894,0.5882451831640778,1.0,0.0,1.3862943611198906,5,4347,1,0,0,1,0,0
106,49096.0,0,0,61.0,4,12.0,0.6931471805599453,3.4965075614664802,1.0986122886681096,0.6931471805599453,2.3453515011487256,1.1155245851841542,2.0,0.6931471805599453,1.6094379124341003,7,4424,3,1,0,0,0,0
107,52413.0,0,0,56.0,4,17.175564037317667,4.672828834461906,5.605802066295998,4.330733340286331,4.59511985013459,5.3644910226200775,1.1155245851841542,2.449489742783178,1.6094379124341003,2.5649493574615367,6,4658,3,1,0,0,0,0
108,38557.0,0,0,47.0,2,8.717797887081348,1.3862943611198906,3.4657359027997265,1.6094379124341003,1.6094379124341003,4.049940499393314,0.8507320179995681,1.7320508075688772,0.6931471805599453,1.3862943611198906,7,4703,3,0,1,0,0,0
109,89058.0,0,0,65.0,2,21.307275752662516,5.272999558563747,4.672828834461906,3.4657359027997265,3.1354942159291497,4.726919077388478,0.5882451831640778,2.23606797749979,1.6094379124341003,1.6094379124341003,2,4715,4,1,0,0,0,0
110,77298.0,0,0,46.0,3,20.615528128088304,4.7535901911063645,5.680172609017068,3.1780538303479458,3.58351893845611,5.677403564324688,0.5882451831640778,2.449489742783178,1.9459101490553132,2.4849066497880004,3,4385,3,0,0,1,0,0
111,68126.0,0,1,34.0,1,36.49657518178932,2.8903717578961645,5.7430031878094825,3.1780538303479458,3.9512437185814275,5.815999181399177,0.5882451831640778,2.6457513110645907,1.6094379124341003,1.791759469228055,9,4742,5,0,1,0,0,2
112,57288.0,0,0,62.0,3,22.956480566497994,0.0,3.091042453358316,0.0,0.0,5.2383048756239425,1.0079085503151255,2.8284271247461903,0.6931471805599453,2.1972245773362196,6,4150,4,0,0,1,0,1
113,86037.0,0,1,34.0,1,22.135943621178654,3.8066624897703196,4.836281906951478,3.4011973816621555,3.044522437723423,3.765984937523256,0.5882451831640778,2.449489742783178,2.0794415416798357,2.4849066497880004,3,4689,3,0,1,0,0,3
114,43974.0,0,0,45.0,3,19.44222209522358,0.0,4.624972813284271,0.0,0.0,5.527607917453862,1.1951707873764992,2.449489742783178,1.6094379124341003,1.9459101490553132,7,4710,5,1,0,0,0,0
115,50785.0,0,0,63.0,3,8.0,0.6931471805599453,3.091042453358316,0.0,0.6931471805599453,4.049940499393314,0.8507320179995681,1.4142135623730951,0.6931471805599453,1.3862943611198906,6,4438,3,0,1,0,0,0
116,90765.0,0,0,55.0,2,23.388031127053,4.605170185988092,6.70073110954781,5.0238805208462765,4.418840607796598,4.336495429843237,0.0,2.0,1.9459101490553132,1.791759469228055,1,4302,3,1,0,0,0,2
117,36550.0,0,0,47.0,3,6.855654600401044,4.51085950651685,4.553876891600541,4.820281565605037,4.6443908991413725,6.374038314236307,1.1951707873764992,3.0,0.6931471805599453,1.791759469228055,9,4641,2,1,0,0,0,0
